0.412154195,350.986,0.359909297
0.772063492,401.334,0.185759637
0.975238095,416.214,0.992653061
2.142040816,307.969,0.355918367
2.497959183,314.707,0.207188208
2.722539682,464.52,1.155192743
4.202811791,377.966,0.439682539
4.642494331,347.422,0.245283446
4.893605442,353.478,0.162517006
5.061950113,346.358,0.470204081
5.532154195,349.874,0.226394557
5.764353741,390.966,0.464399092
6.234535147,413.126,1.073922902
7.441995464,348.043,0.276031746
7.718027210,400.8,0.182585034
7.918004535,413.845,1.010068027
9.113832199,316.214,0.354104308
9.496961451,516.677,0.139319727
9.705941043,473.06,1.073900226
10.994648526,415.796,0.220566893
11.221043083,469.712,0.260317460
11.481360544,523.285,0.526802721
12.008163265,521.718,0.234557823
12.323990929,522.24,0.621156462
12.956734693,428.363,0.313469387
13.293424036,416.399,1.375782312
15.174240362,616.376,0.667573696
15.859229024,484.597,0.603696145
16.497777777,466.251,0.986848072
17.763265306,409.059,0.388911564
18.216054421,416.325,0.412154195
18.709478458,617.501,0.621156462
19.394467120,522.722,0.412154195
19.998185941,413.71,1.404807256
21.571337868,412.815,0.371496598
22.006712018,425.587,0.174149659
22.331791383,359.072,0.617324263
22.949115646,307.06,0.491428571
23.440544217,311.027,1.735691609
25.425850340,233.741,0.165986394
25.750929705,273.22,0.378843537
26.129773242,279.905,0.195850340
26.354625850,266.077,0.150929705
26.552018140,279.943,0.232199546
26.807437641,261.721,0.263378684
27.070816326,280.693,0.153945578
27.224761904,279.573,0.285442176
27.510204081,260.359,0.138956916
27.718820861,207.076,1.195827664
