1.770521541,189.089,0.203174603
1.973696145,216.766,0.336689342
2.321995464,215.27,0.145124716
2.472902494,215.653,0.348299319
2.827029478,240.868,0.168344671
3.001156462,270.623,0.441179138
3.442358276,440.714,1.561519274
5.294149659,201.694,0.485510204
5.779659863,209.488,0.210566893
5.990226757,206.573,0.322312925
6.312539682,203.764,0.171609977
6.484149659,207.294,0.272857142
6.768616780,226.095,0.197392290
6.966009070,248.617,0.197346938
7.296870748,414.481,1.642811791
9.264761904,214.627,0.535782312
9.800544217,217.014,0.091133786
9.961360544,216.189,0.307687074
10.309659863,216.207,0.190952380
10.500612244,220.04,0.337301587
10.843718820,244.123,0.174149659
11.023673469,280.519,0.313469387
11.337142857,369.294,2.681882086
14.524081632,308.087,0.476009070
15.023310657,274.47,0.464399092
15.487709750,240.97,0.348299319
15.841814058,272.62,0.202539682
16.044353741,272.414,1.126802721
