1.799546485,190.715,0.226961451
2.026507936,217.245,0.350907029
2.377414965,212.772,0.394784580
2.772199546,218.829,0.037414965
2.815396825,263.276,0.416371882
3.231768707,270.833,0.198979591
3.448163265,439.868,1.637006802
5.421859410,203.209,0.424512471
5.846371882,208.829,0.149546485
5.995918367,208.421,0.043832199
6.039750566,205.645,0.432811791
6.472562358,208.476,0.284444444
6.803446712,225.484,0.174126984
6.989183673,248.464,0.214784580
7.302675736,414.154,1.695034013
9.369251700,217.203,0.479092970
9.848344671,222.889,0.060770975
10.048435374,214.522,0.249591836
10.344489795,215.854,0.208956916
10.559274376,220.913,0.310113378
10.869387755,247.693,0.196077097
11.065464852,278.238,0.271678004
11.342947845,369.871,2.710929705
14.605351473,280.542,0.594603174
15.199954648,245.94,0.322585034
15.557369614,241.556,0.272834467
15.835986394,271.448,0.382040816
16.218027210,274.408,1.075011337
