0.696598639,245.572,0.493424036
1.271292517,272.33,0.487619047
1.782108843,273.047,0.470204081
2.345215419,246.26,0.278616780
2.745759637,272.376,0.383106575
3.221768707,282.003,0.336689342
3.709387755,346.884,0.528231292
4.237619047,358.982,0.394761904
4.754285714,361.82,0.481814058
5.236099773,348.475,0.319002267
5.555102040,333.498,0.151179138
5.804988662,327.046,0.237981859
6.048798185,296.984,0.191564625
6.246167800,331.905,0.278639455
6.530612244,298.546,0.139319727
6.716371882,369.124,1.526712018
8.243083900,351.827,0.452789115
