1.735691609,194.687,0.207165532
1.942857142,219.368,0.338775510
2.281632653,212.774,0.375510204
2.657142857,217.386,0.169886621
2.832811791,240.042,0.156734693
2.995374149,270.969,0.446984126
3.442358276,440.699,1.584739229
5.288344671,201.074,0.479002267
5.767346938,208.982,0.204081632
5.971428571,207.523,0.155102040
6.126530612,205.566,0.328639455
6.472562358,207.615,0.290249433
6.762811791,226.115,0.226394557
6.995011337,249.799,0.162539682
7.291065759,414.231,1.637006802
9.287981859,214.686,0.483446712
9.771428571,219.064,0.114444444
9.967165532,216.116,0.313446712
10.309659863,216.006,0.216870748
10.526530612,219.986,0.305578231
10.832108843,244.456,0.174126984
11.012040816,278.104,0.232199546
11.267482993,369.391,2.676099773
14.466031746,283.254,0.664580498
15.130612244,258.979,0.339682539
15.505124716,240.917,0.319274376
15.841814058,272.487,0.194920634
16.036734693,271.708,1.099591836
