1.753106575,191.37,0.220566893
1.973673469,216.243,0.324285714
2.297959183,217.835,0.145918367
2.449705215,215.131,0.383129251
2.838639455,242.748,0.210816326
3.049455782,271.995,0.375464852
3.448163265,441.288,1.578956916
5.305759637,202.1,0.453424036
5.759183673,209.144,0.219183673
5.978367346,206.125,0.316167800
6.294535147,203.224,0.195442176
6.489977324,206.85,0.267029478
6.774421768,225.552,0.208979591
6.989183673,251.141,0.162539682
7.291065759,413.614,1.602176870
9.264761904,214.167,0.506666666
9.771428571,219.172,0.114444444
9.949750566,217.067,0.313492063
10.298049886,216.385,0.212154195
10.510204081,219.949,0.321882086
10.832086167,243.836,0.185759637
11.023673469,278.955,0.290249433
11.348752834,369.48,2.652879818
14.442811791,315.914,0.574671201
15.023310657,274.456,0.452789115
15.516734693,240.992,0.313469387
15.835986394,272.031,0.227505668
16.063492063,274.027,1.455963718
