1.811156462,198.449,0.169342403
1.980498866,218.218,0.376621315
2.357120181,213.033,0.317551020
2.674671201,216.792,0.140748299
2.821224489,259.478,0.365555555
3.186780045,274.46,0.267188208
3.471383219,440.183,1.578956916
5.404444444,202.365,0.416802721
5.821247165,208.777,0.190068027
6.011315192,205.879,0.177142857
6.188458049,205.11,0.284104308
6.484172335,207.222,0.272834467
6.791836734,225.663,0.185759637
6.983401360,248.524,0.220589569
7.291065759,414.273,1.683446712
9.363446712,216.324,0.433287981
9.796734693,220.014,0.112380952
10.007800453,215.563,0.307664399
10.350294784,216.217,0.216326530
10.566621315,220.978,0.323537414
10.895963718,247.638,0.139319727
11.046870748,278.764,0.243809523
11.337142857,368.914,2.687709750
14.558911564,280.924,0.636621315
15.195532879,248.383,0.286371882
15.539954648,241.149,0.290249433
15.835986394,270.3,0.535102040
16.371088435,274.979,0.875510204
