1.033287981,173.09,0.241700680
1.274988662,165.48,0.193696145
1.509297052,196.267,0.397437641
1.906734693,206.345,0.281746031
2.693514739,190.115,0.324376417
3.017891156,185.843,0.546371882
3.854512471,162.14,0.412131519
4.272471655,200.203,0.168367346
4.498866213,180.086,0.656235827
5.155102040,183.946,0.266780045
5.688888888,148.277,0.267029478
5.979138321,162.541,0.371519274
6.350657596,184.037,0.347052154
6.697709750,208.934,0.094149659
6.797641723,171.667,0.423764172
7.221405895,190.451,0.278616780
7.505827664,164.013,0.356712018
7.862539682,177.568,0.159977324
8.086349206,157.932,0.388911564
8.695873015,164.547,0.452789115
10.512834467,169.226,0.295328798
10.808163265,167.62,0.169092970
11.046893424,184.863,0.226371882
11.366167800,206.841,0.377324263
12.283356009,182.931,0.336689342
12.625827664,182.192,0.603718820
13.525623582,160.125,0.249614512
13.844897959,192.994,0.319251700
14.187369614,186.181,0.584875283
14.772244897,182.172,0.338117913
15.342585034,160.547,0.208435374
15.592199546,163.266,0.237981859
15.888253968,183.894,0.342517006
16.230770975,198.909,0.150929705
16.381700680,169.135,0.336689342
16.782222222,188.599,0.342494331
17.130521541,164.207,0.342947845
17.473469387,176.802,0.109841269
17.705215419,164.005,0.394716553
18.291519274,160.731,0.278639455
