1.758911564,195.047,0.203197278
1.973696145,219.034,0.323310657
2.297006802,211.633,0.152675736
2.455487528,216.029,0.371519274
2.832811791,241.191,0.162539682
3.001156462,271.793,0.394739229
3.436553287,440.015,1.596371882
5.288344671,201.395,0.501179138
5.789523809,209.218,0.201224489
5.996553287,205.947,0.164467120
6.161020408,205.361,0.311541950
6.478367346,207.54,0.284444444
6.762811791,225.982,0.226394557
6.995011337,249.436,0.214807256
7.291065759,413.785,1.636984126
9.293786848,213.836,0.446417233
9.740204081,219.908,0.157278911
9.961360544,216.211,0.325079365
10.298049886,216.011,0.216780045
10.514829931,220.083,0.305668934
10.820498866,244.139,0.185759637
11.012040816,277.046,0.151995464
11.261678004,369.38,2.722517006
14.489251700,282.567,0.638526077
15.133582766,257.727,0.342517006
15.510907029,241.393,0.325079365
15.853401360,272.244,0.184172335
16.037573696,272.299,1.127755102
