0.981043083,150.75,0.247528344
1.228571428,162.933,0.263333333
1.520907029,196.607,0.332154195
1.853061224,207.846,0.341224489
2.705124716,196.705,0.303038548
3.008163265,184.61,0.567709750
3.883537414,163.038,0.365442176
4.248979591,196.77,0.191859410
4.504671201,180.209,0.634104308
5.138775510,184.012,0.393401360
5.688888888,150.373,0.261224489
5.990748299,162.974,0.319251700
6.321632653,184.663,0.335510204
6.657142857,203.929,0.097959183
6.755102040,162.309,0.344421768
7.256235827,191.088,0.243809523
7.505827664,164.483,0.377324263
7.888979591,183.707,0.214784580
8.103764172,161.226,0.359886621
8.707482993,164.689,0.307664399
10.454784580,149.841,0.316643990
10.771428571,166.6,0.147755102
11.058503401,182.13,0.249591836
11.395192743,205.016,0.296054421
12.283356009,185.534,0.324807256
12.608163265,182.776,0.627210884
13.392108843,158.992,0.435374149
13.827482993,188.361,0.336689342
14.164172335,186.088,0.586281179
14.750453514,181.953,0.400566893
15.348390022,163.306,0.121927437
15.545759637,162.945,0.301859410
15.905668934,183.254,0.359909297
16.271383219,204.823,0.116099773
16.387482993,168.85,0.301859410
16.846077097,186.71,0.284421768
17.136326530,164.639,0.349387755
17.485714285,171.85,0.178866213
17.664580498,162.92,0.417936507
18.082517006,160.599,0.470226757
19.429274376,61.7444,0.359909297
19.963333333,61.8243,0.127709750
