1.741496598,185.296,0.220612244
1.962108843,215.909,0.335850340
2.297959183,215.582,0.179591836
2.477551020,215.049,0.349455782
2.832811791,242.752,0.162539682
3.001156462,271.65,0.423764172
3.448163265,440.777,1.567346938
5.294149659,202.019,0.452789115
5.746938775,208.853,0.225328798
5.972267573,206.582,0.260385487
6.232653061,204.656,0.210907029
6.478367346,206.793,0.278639455
6.762811791,225.474,0.220589569
6.989183673,250.977,0.162539682
7.296870748,413.479,1.631201814
9.276371882,213.587,0.429750566
9.706122448,219.343,0.179773242
9.955555555,217.034,0.301882086
10.292244897,215.978,0.201632653
10.493877551,219.783,0.338208616
10.832086167,243.679,0.185759637
11.023673469,278.923,0.290249433
11.331337868,369.35,2.670294784
14.442811791,316.581,0.574671201
15.023310657,274.283,0.464399092
15.487709750,241.044,0.348299319
15.841814058,271.616,0.235736961
16.077551020,272.716,1.244535147
