0.957823129,147.127,0.267029478
1.224852607,165.81,0.203151927
1.532517006,195.645,0.296054421
1.828571428,208.288,0.325056689
2.716734693,198.97,0.254693877
2.971428571,184.704,0.650884353
3.854512471,163.647,0.400544217
4.260839002,197.058,0.197369614
4.487256235,181.893,0.635192743
5.122448979,183.492,0.380702947
5.688888888,145.635,0.255396825
5.984943310,163.041,0.354081632
6.339024943,183.575,0.318117913
6.657142857,197.302,0.106122448
6.763265306,160.25,0.388503401
7.221405895,190.765,0.278616780
7.505827664,163.561,0.306417233
7.812244897,163.513,0.291496598
8.103741496,161.908,0.354126984
8.608798185,165.203,0.446961451
10.448979591,145.06,0.214784580
10.669569160,160.903,0.238004535
11.075918367,182.822,0.226394557
11.377777777,205.768,0.313469387
12.289160997,183.453,0.323083900
12.612244897,182.067,0.634716553
13.537233560,158.786,0.325079365
13.868117913,188.05,0.296054421
14.164172335,185.592,0.558276643
14.722448979,183.736,0.434353741
15.319365079,164.137,0.139342403
15.539954648,163.998,0.284444444
15.882448979,183.086,0.374693877
16.257142857,202.095,0.095487528
16.352630385,167.934,0.383151927
16.811247165,185.893,0.307641723
17.124693877,165.187,0.328367346
17.453061224,161.342,0.257936507
17.710997732,165.208,0.359931972
18.274104308,160.809,0.296054421
