0.464399092,347.734,0.325056689
0.801088435,398.851,0.174149659
0.992653061,415.792,1.062290249
2.124625850,308.234,0.393741496
2.518367346,321.226,0.105487528
2.705124716,463.759,1.149387755
4.202811791,411.085,0.319297052
4.585918367,348.725,0.271224489
4.857142857,350.903,0.175804988
5.056145124,346.459,0.435374149
5.514739229,350.175,0.249614512
5.770136054,392.252,0.452789115
6.222925170,412.828,1.108775510
7.418775510,348.502,0.299591836
7.718367346,404.788,0.159024943
7.888979591,413.969,1.021655328
9.090612244,315.515,0.383106575
9.479546485,520.566,0.208979591
9.734965986,471.646,1.021655328
10.983038548,414.547,0.238004535
11.226848072,473.49,0.279274376
11.506122448,522.511,0.571428571
12.077551020,523.977,0.153560090
12.231111111,528.58,0.563061224
12.834829931,470.209,0.412154195
13.246984126,416.861,1.364172335
15.325170068,621.495,0.487619047
15.859229024,485.45,0.551473922
16.480362811,466.695,1.178412698
17.745850340,409.975,0.464399092
18.221859410,417.059,0.446984126
18.668843537,617.751,0.621111111
19.394467120,523.306,0.400544217
19.963356009,414.205,1.282902494
21.577142857,413.062,0.417959183
21.995102040,428.062,0.174149659
22.169251700,379.374,0.589931972
22.759183673,307.905,0.634920634
23.399909297,310.414,1.787936507
25.541950113,249.043,0.266213151
25.808163265,272.588,0.209795918
26.116643990,279.777,0.214784580
26.331428571,266.884,0.156734693
26.488163265,279.31,0.272834467
26.760997732,261.085,0.210430839
26.971428571,278.81,0.265306122
27.236734693,279.814,0.236734693
27.473469387,261.6,0.169863945
27.689795918,206.54,1.085532879
