0.365714285,349.888,0.423764172
0.789478458,396.969,0.185759637
0.975238095,415.64,0.992653061
2.142040816,307.69,0.380408163
2.522448979,316.663,0.124625850
2.705124716,462.821,1.120362811
4.202811791,384.765,0.450249433
4.653061224,348.239,0.212244897
4.865306122,349.811,0.150226757
5.050340136,345.864,0.452789115
5.503129251,348.678,0.255419501
5.764353741,392.741,0.470204081
6.234557823,413.473,1.021655328
7.418775510,347.072,0.303673469
7.722448979,398.349,0.154943310
7.888979591,413.723,0.981043083
9.108027210,308.078,0.330884353
9.491156462,506.653,0.133514739
9.682721088,472.878,1.056507936
11.012063492,413.723,0.197369614
11.215215419,473.299,0.237845804
11.453061224,521.583,0.571428571
12.024489795,522.076,0.200816326
12.248526077,524.192,0.545668934
12.829024943,470.435,0.429569160
13.258594104,416.88,1.346757369
15.139410430,618.364,0.661768707
15.859229024,500.092,0.551473922
16.526802721,466.151,0.934603174
17.763265306,407.114,0.354081632
18.221859410,415.578,0.423764172
18.668843537,614.302,0.621133786
19.406077097,523.615,0.383129251
19.963356009,413.763,1.335124716
21.582947845,416.561,0.412970521
22.006712018,417.226,0.179977324
22.186689342,360.272,0.780657596
22.967346938,305.98,0.506122448
23.473469387,310.779,1.702766439
25.420045351,196.001,0.167709750
25.652244897,271.26,0.475986394
26.128231292,279.718,0.174172335
26.325623582,266.072,0.174126984
26.528798185,281.058,0.255419501
26.807437641,262.884,0.233378684
27.040816326,279.702,0.171428571
27.212244897,280.503,0.224489795
27.436734693,264.241,0.189206349
27.689795918,206.587,1.230657596
